rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,delay_range
549316,259392,mobile,ended,-43.0,,,On time,On time
535814,243713,mobile,ended,-43.0,,,On time,On time
514762,364055,connect,ended,-43.0,,,On time,On time
550039,364692,mobile,ended,-43.0,,,On time,On time
551094,320824,connect,ended,-43.0,,,On time,On time
567586,352211,mobile,ended,-43.0,,,On time,On time
549991,399666,mobile,ended,-43.0,,,On time,On time
537391,389104,mobile,ended,-43.0,,,On time,On time
542800,331673,mobile,ended,-43.0,,,On time,On time
549466,371517,mobile,ended,-42.0,,,On time,On time
545014,380318,mobile,ended,-42.0,,,On time,On time
540911,364160,connect,ended,-42.0,,,On time,On time
546883,409910,mobile,ended,-42.0,,,On time,On time
553301,409363,mobile,ended,-42.0,,,On time,On time
551422,394137,mobile,ended,-42.0,,,On time,On time
544947,392368,connect,ended,-42.0,553290.0,720.0,On time,On time
565765,336416,connect,ended,-42.0,,,On time,On time
549181,409737,mobile,ended,-42.0,,,On time,On time
554757,227230,mobile,ended,-42.0,,,On time,On time
566359,410817,mobile,ended,-42.0,,,On time,On time
540090,406126,connect,ended,-42.0,,,On time,On time
567848,349104,mobile,ended,-42.0,,,On time,On time
543731,310219,connect,ended,-42.0,,,On time,On time
520878,289720,connect,ended,-42.0,540741.0,120.0,On time,On time
527783,380909,mobile,ended,-42.0,,,On time,On time
569953,373988,mobile,ended,-42.0,,,On time,On time
539085,264558,mobile,ended,-42.0,,,On time,On time
560987,334190,connect,ended,-42.0,,,On time,On time
564485,290726,connect,ended,-42.0,554952.0,480.0,On time,On time
563616,383443,connect,ended,-42.0,,,On time,On time
572243,409298,mobile,ended,-42.0,,,On time,On time
541669,296145,mobile,ended,-42.0,,,On time,On time
562535,409750,mobile,ended,-42.0,,,On time,On time
549800,305155,connect,ended,-42.0,,,On time,On time
547277,353425,connect,ended,-42.0,,,On time,On time
543630,373994,mobile,ended,-42.0,,,On time,On time
516252,284459,connect,ended,-42.0,535364.0,510.0,On time,On time
562455,386843,mobile,ended,-42.0,,,On time,On time
541194,409646,mobile,ended,-42.0,,,On time,On time
561563,382698,mobile,ended,-42.0,,,On time,On time
568275,341630,mobile,ended,-42.0,559873.0,480.0,On time,On time
543584,401606,mobile,ended,-42.0,,,On time,On time
543980,334190,connect,ended,-42.0,,,On time,On time
562773,378181,mobile,ended,-42.0,,,On time,On time
547370,349678,connect,ended,-42.0,,,On time,On time
548326,405420,mobile,ended,-42.0,,,On time,On time
535221,378342,mobile,ended,-42.0,,,On time,On time
553249,384040,connect,ended,-42.0,,,On time,On time
537135,359485,connect,ended,-42.0,,,On time,On time
541558,384468,mobile,ended,-42.0,,,On time,On time
567259,407183,mobile,ended,-42.0,,,On time,On time
568822,386259,connect,ended,-42.0,567288.0,0.0,On time,On time
568244,373068,mobile,ended,-41.0,,,On time,On time
564129,368506,mobile,ended,-41.0,555811.0,600.0,On time,On time
527238,355111,mobile,ended,-41.0,,,On time,On time
568538,319463,mobile,ended,-41.0,,,On time,On time
558522,166540,connect,ended,-41.0,,,On time,On time
560476,289396,mobile,ended,-41.0,,,On time,On time
557658,213704,mobile,ended,-41.0,,,On time,On time
532412,269922,mobile,ended,-41.0,,,On time,On time
536316,364524,mobile,ended,-41.0,,,On time,On time
554404,306601,mobile,ended,-41.0,,,On time,On time
554316,374690,mobile,ended,-41.0,,,On time,On time
542977,364530,mobile,ended,-41.0,540811.0,0.0,On time,On time
560884,410068,mobile,ended,-41.0,,,On time,On time
565810,368803,mobile,ended,-41.0,,,On time,On time
570837,400333,mobile,ended,-41.0,,,On time,On time
544943,335958,mobile,ended,-41.0,,,On time,On time
538461,391370,connect,ended,-41.0,,,On time,On time
541608,248417,mobile,ended,-41.0,,,On time,On time
554221,238918,mobile,ended,-41.0,,,On time,On time
563229,377127,mobile,ended,-41.0,,,On time,On time
550808,346652,connect,ended,-41.0,,,On time,On time
559013,395210,mobile,ended,-41.0,,,On time,On time
559023,391534,mobile,ended,-41.0,,,On time,On time
543861,358082,connect,ended,-41.0,542942.0,120.0,On time,On time
545690,314912,mobile,ended,-41.0,,,On time,On time
514682,311581,mobile,ended,-41.0,,,On time,On time
543007,322384,mobile,ended,-41.0,,,On time,On time
554901,251447,connect,ended,-41.0,552582.0,210.0,On time,On time
564167,343149,mobile,ended,-41.0,,,On time,On time
532550,311460,mobile,ended,-41.0,,,On time,On time
536531,408937,mobile,ended,-41.0,,,On time,On time
532682,300505,connect,ended,-41.0,,,On time,On time
540000,402235,mobile,ended,-41.0,,,On time,On time
554715,411694,mobile,ended,-41.0,,,On time,On time
538987,391882,connect,ended,-40.0,,,On time,On time
565131,370907,mobile,ended,-40.0,,,On time,On time
534856,319886,connect,ended,-40.0,556396.0,0.0,On time,On time
550735,362860,mobile,ended,-40.0,,,On time,On time
551070,359800,mobile,ended,-40.0,548225.0,60.0,On time,On time
544403,404168,mobile,ended,-40.0,,,On time,On time
562504,370719,mobile,ended,-40.0,,,On time,On time
563771,374360,connect,ended,-40.0,,,On time,On time
566282,403049,mobile,ended,-40.0,,,On time,On time
554931,391891,connect,ended,-40.0,,,On time,On time
535831,358225,mobile,ended,-40.0,,,On time,On time
546468,394543,mobile,ended,-40.0,,,On time,On time
543006,400359,mobile,ended,-40.0,,,On time,On time
531228,320574,mobile,ended,-40.0,,,On time,On time
568281,384000,mobile,ended,-40.0,,,On time,On time
548904,373316,mobile,ended,-40.0,,,On time,On time
555577,276202,mobile,ended,-40.0,,,On time,On time
573240,303172,mobile,ended,-40.0,,,On time,On time
552594,399528,connect,ended,-40.0,,,On time,On time
560567,408744,connect,ended,-40.0,,,On time,On time
552157,410231,mobile,ended,-40.0,548424.0,330.0,On time,On time
539534,373039,mobile,ended,-40.0,,,On time,On time
536705,385073,mobile,ended,-40.0,,,On time,On time
566015,410870,mobile,ended,-40.0,,,On time,On time
558088,245154,connect,ended,-40.0,566170.0,180.0,On time,On time
551693,412114,mobile,ended,-40.0,548975.0,60.0,On time,On time
559032,340369,connect,ended,-40.0,,,On time,On time
565856,313696,mobile,ended,-40.0,,,On time,On time
560092,341037,connect,ended,-40.0,,,On time,On time
562046,291932,connect,ended,-40.0,,,On time,On time
540359,341237,mobile,ended,-40.0,,,On time,On time
561285,392479,mobile,ended,-40.0,,,On time,On time
555268,376876,mobile,ended,-40.0,,,On time,On time
551999,412213,mobile,ended,-40.0,,,On time,On time
549654,371217,connect,ended,-40.0,,,On time,On time
554177,186958,mobile,ended,-40.0,,,On time,On time
569487,335276,connect,ended,-40.0,560375.0,600.0,On time,On time
558067,405858,mobile,ended,-40.0,,,On time,On time
566574,406625,connect,ended,-40.0,565247.0,210.0,On time,On time
571604,384657,connect,ended,-40.0,,,On time,On time
555530,397466,mobile,ended,-40.0,,,On time,On time
534129,365345,mobile,ended,-40.0,,,On time,On time
556038,282159,mobile,ended,-40.0,,,On time,On time
559299,215286,mobile,ended,-40.0,,,On time,On time
565815,298466,mobile,ended,-40.0,567964.0,150.0,On time,On time
561282,405938,mobile,ended,-40.0,,,On time,On time
535618,368132,mobile,ended,-40.0,,,On time,On time
566721,358567,connect,ended,-40.0,,,On time,On time
539836,357612,mobile,ended,-39.0,,,On time,On time
559724,383462,connect,ended,-39.0,556319.0,660.0,On time,On time
538522,408833,mobile,ended,-39.0,,,On time,On time
565203,351162,connect,ended,-39.0,557093.0,60.0,On time,On time
535287,399230,mobile,ended,-39.0,,,On time,On time
537814,373326,mobile,ended,-39.0,,,On time,On time
562949,394380,mobile,ended,-39.0,,,On time,On time
575328,261879,mobile,ended,-39.0,,,On time,On time
536741,303010,mobile,ended,-39.0,,,On time,On time
542880,321801,mobile,ended,-39.0,,,On time,On time
512216,348526,connect,ended,-39.0,,,On time,On time
547243,404449,mobile,ended,-39.0,,,On time,On time
515642,314697,mobile,ended,-39.0,,,On time,On time
559172,342154,connect,ended,-39.0,,,On time,On time
560909,224455,mobile,ended,-39.0,,,On time,On time
542816,242977,mobile,ended,-39.0,,,On time,On time
560753,352799,mobile,ended,-39.0,,,On time,On time
544566,355444,connect,ended,-39.0,541239.0,150.0,On time,On time
520727,404203,mobile,ended,-39.0,,,On time,On time
535273,213366,mobile,ended,-39.0,,,On time,On time
536226,386086,mobile,ended,-39.0,,,On time,On time
547846,401460,mobile,ended,-39.0,,,On time,On time
540907,368391,mobile,ended,-39.0,,,On time,On time
539108,366371,connect,ended,-39.0,,,On time,On time
558660,296549,mobile,ended,-39.0,,,On time,On time
550489,395671,mobile,ended,-39.0,,,On time,On time
563665,201933,mobile,ended,-39.0,,,On time,On time
568448,295435,mobile,ended,-39.0,,,On time,On time
540812,387810,connect,ended,-39.0,,,On time,On time
537929,369781,connect,ended,-39.0,,,On time,On time
537458,396840,mobile,ended,-39.0,,,On time,On time
571868,180520,mobile,ended,-39.0,,,On time,On time
536718,336935,connect,ended,-39.0,,,On time,On time
567810,227330,mobile,ended,-39.0,,,On time,On time
545915,356695,mobile,ended,-39.0,,,On time,On time
555690,354430,mobile,ended,-39.0,,,On time,On time
519027,298516,connect,ended,-39.0,549626.0,390.0,On time,On time
554846,403240,connect,ended,-39.0,,,On time,On time
549187,409695,mobile,ended,-39.0,,,On time,On time
517984,398252,mobile,ended,-39.0,,,On time,On time
558585,352966,mobile,ended,-39.0,,,On time,On time
557747,413351,mobile,ended,-39.0,,,On time,On time
536952,241021,connect,ended,-39.0,542244.0,720.0,On time,On time
564985,314845,mobile,ended,-39.0,,,On time,On time
545543,319373,connect,ended,-39.0,,,On time,On time
557116,401066,mobile,ended,-39.0,,,On time,On time
536259,270022,mobile,ended,-38.0,,,On time,On time
539157,328263,mobile,ended,-38.0,,,On time,On time
574318,289234,connect,ended,-38.0,,,On time,On time
557647,375883,connect,ended,-38.0,,,On time,On time
540431,407689,mobile,ended,-38.0,,,On time,On time
536798,394781,mobile,ended,-38.0,,,On time,On time
549710,167938,mobile,ended,-38.0,,,On time,On time
571504,334822,mobile,ended,-38.0,,,On time,On time
543451,374347,mobile,ended,-38.0,,,On time,On time
543370,380513,mobile,ended,-38.0,,,On time,On time
557631,398586,connect,ended,-38.0,,,On time,On time
564911,410832,mobile,ended,-38.0,,,On time,On time
564395,404907,mobile,ended,-38.0,,,On time,On time
545553,184588,mobile,ended,-38.0,,,On time,On time
554660,378072,connect,ended,-38.0,,,On time,On time
542870,409516,mobile,ended,-38.0,,,On time,On time
561570,374337,mobile,ended,-38.0,,,On time,On time
557479,406926,mobile,ended,-38.0,,,On time,On time
568441,372468,mobile,ended,-38.0,,,On time,On time
543084,337380,mobile,ended,-38.0,,,On time,On time
530919,282666,mobile,ended,-38.0,,,On time,On time
539187,402179,mobile,ended,-38.0,,,On time,On time
552382,286751,connect,ended,-38.0,,,On time,On time
550545,314456,connect,ended,-38.0,,,On time,On time
535974,343956,mobile,ended,-38.0,,,On time,On time
540115,363387,mobile,ended,-38.0,,,On time,On time
549164,401976,mobile,ended,-38.0,,,On time,On time
559145,406554,connect,ended,-38.0,,,On time,On time
563188,341881,connect,ended,-38.0,,,On time,On time
552971,412021,mobile,ended,-38.0,,,On time,On time
562060,284552,mobile,ended,-38.0,,,On time,On time
567379,406161,mobile,ended,-38.0,,,On time,On time
549314,316042,connect,ended,-38.0,,,On time,On time
571709,371632,connect,ended,-38.0,568753.0,480.0,On time,On time
549058,399002,mobile,ended,-38.0,,,On time,On time
558372,163638,mobile,ended,-38.0,,,On time,On time
561706,395613,mobile,ended,-38.0,,,On time,On time
564563,358785,mobile,ended,-38.0,,,On time,On time
557081,385295,mobile,ended,-38.0,,,On time,On time
547050,348294,connect,ended,-38.0,,,On time,On time
542364,338584,connect,ended,-38.0,,,On time,On time
565752,360861,mobile,ended,-38.0,,,On time,On time
569177,340579,connect,ended,-38.0,,,On time,On time
563661,338584,connect,ended,-38.0,567637.0,630.0,On time,On time
559144,384108,mobile,ended,-38.0,,,On time,On time
552619,358772,connect,ended,-38.0,,,On time,On time
563092,410214,mobile,ended,-38.0,563145.0,180.0,On time,On time
541191,410047,mobile,ended,-38.0,,,On time,On time
565458,249756,mobile,ended,-38.0,,,On time,On time
532328,259952,mobile,ended,-38.0,,,On time,On time
547643,337235,mobile,ended,-38.0,,,On time,On time
537880,314466,connect,ended,-38.0,,,On time,On time
535705,369447,connect,ended,-38.0,,,On time,On time
509295,271582,mobile,ended,-38.0,,,On time,On time
563179,394137,mobile,ended,-38.0,,,On time,On time
538013,402562,connect,ended,-37.0,,,On time,On time
563121,300102,mobile,ended,-37.0,,,On time,On time
549204,228309,mobile,ended,-37.0,,,On time,On time
551337,314456,connect,ended,-37.0,556481.0,480.0,On time,On time
565058,394286,mobile,ended,-37.0,,,On time,On time
562867,358772,connect,ended,-37.0,,,On time,On time
556296,320924,mobile,ended,-37.0,,,On time,On time
554265,351549,connect,ended,-37.0,,,On time,On time
542804,342595,mobile,ended,-37.0,,,On time,On time
559823,329924,mobile,ended,-37.0,,,On time,On time
532230,400976,mobile,ended,-37.0,,,On time,On time
545774,380513,mobile,ended,-37.0,,,On time,On time
520887,369031,mobile,ended,-37.0,,,On time,On time
529847,350052,mobile,ended,-37.0,,,On time,On time
558622,402947,mobile,ended,-37.0,,,On time,On time
550407,341861,connect,ended,-37.0,551209.0,120.0,On time,On time
545330,296815,connect,ended,-37.0,,,On time,On time
558452,401101,mobile,ended,-37.0,,,On time,On time
535870,308073,connect,ended,-37.0,,,On time,On time
550294,382243,mobile,ended,-37.0,,,On time,On time
554508,241021,connect,ended,-37.0,,,On time,On time
566652,283759,mobile,ended,-37.0,,,On time,On time
550102,366371,connect,ended,-37.0,,,On time,On time
544477,376239,mobile,ended,-37.0,,,On time,On time
568825,187740,mobile,ended,-37.0,,,On time,On time
560738,309070,connect,ended,-37.0,,,On time,On time
557093,351162,connect,ended,-37.0,,,On time,On time
526468,379889,mobile,ended,-37.0,,,On time,On time
538251,401964,mobile,ended,-37.0,,,On time,On time
531363,362255,mobile,ended,-37.0,,,On time,On time
561351,385073,mobile,ended,-37.0,560872.0,690.0,On time,On time
554793,411776,mobile,ended,-37.0,,,On time,On time
542783,410323,mobile,ended,-37.0,,,On time,On time
562036,385918,connect,ended,-37.0,,,On time,On time
560614,376239,mobile,ended,-37.0,,,On time,On time
560823,285452,connect,ended,-37.0,,,On time,On time
533216,324821,connect,ended,-37.0,,,On time,On time
562690,409197,mobile,ended,-37.0,,,On time,On time
560896,391379,connect,ended,-37.0,559579.0,150.0,On time,On time
547526,345822,mobile,ended,-37.0,,,On time,On time
509135,400517,mobile,ended,-37.0,,,On time,On time
553824,390073,connect,ended,-37.0,,,On time,On time
542133,408680,mobile,ended,-37.0,,,On time,On time
538265,381481,mobile,ended,-37.0,,,On time,On time
550784,406516,mobile,ended,-37.0,,,On time,On time
534907,363789,mobile,ended,-37.0,,,On time,On time
523429,324315,mobile,ended,-37.0,,,On time,On time
570337,365926,connect,ended,-37.0,543942.0,570.0,On time,On time
543971,392214,mobile,ended,-37.0,,,On time,On time
553402,386413,connect,ended,-37.0,551633.0,600.0,On time,On time
560051,383481,mobile,ended,-37.0,,,On time,On time
535349,190291,connect,ended,-37.0,,,On time,On time
539969,321801,mobile,ended,-37.0,,,On time,On time
549047,369608,mobile,ended,-37.0,,,On time,On time
552486,317770,connect,ended,-37.0,,,On time,On time
566085,341965,mobile,ended,-37.0,,,On time,On time
574240,334901,mobile,ended,-36.0,,,On time,On time
548847,411803,mobile,ended,-36.0,,,On time,On time
538564,393185,mobile,ended,-36.0,531229.0,0.0,On time,On time
568268,357304,mobile,ended,-36.0,,,On time,On time
544742,365926,connect,ended,-36.0,551678.0,570.0,On time,On time
546520,382961,mobile,ended,-36.0,,,On time,On time
543713,355444,connect,ended,-36.0,541691.0,120.0,On time,On time
566670,270797,mobile,ended,-36.0,,,On time,On time
553373,395735,mobile,ended,-36.0,,,On time,On time
545394,387107,connect,ended,-36.0,,,On time,On time
538757,366473,mobile,ended,-36.0,,,On time,On time
548468,223143,mobile,ended,-36.0,,,On time,On time
543447,379387,mobile,ended,-36.0,,,On time,On time
562497,405355,mobile,ended,-36.0,,,On time,On time
535649,381739,mobile,ended,-36.0,,,On time,On time
553726,347847,mobile,ended,-36.0,,,On time,On time
540433,357860,connect,ended,-36.0,,,On time,On time
570471,342192,mobile,ended,-36.0,,,On time,On time
548361,298757,connect,ended,-36.0,,,On time,On time
575238,358772,connect,ended,-36.0,,,On time,On time
521058,359045,connect,ended,-36.0,,,On time,On time
541602,383110,connect,ended,-36.0,539987.0,720.0,On time,On time
555356,406475,mobile,ended,-36.0,,,On time,On time
563354,331714,mobile,ended,-36.0,,,On time,On time
544741,374290,mobile,ended,-36.0,532043.0,180.0,On time,On time
550783,380239,connect,ended,-36.0,,,On time,On time
550703,379984,mobile,ended,-36.0,,,On time,On time
534657,382279,mobile,ended,-36.0,,,On time,On time
546517,299670,connect,ended,-36.0,,,On time,On time
506261,374741,connect,ended,-36.0,,,On time,On time
558089,355272,mobile,ended,-36.0,,,On time,On time
536453,310576,connect,ended,-36.0,,,On time,On time
524523,369483,mobile,ended,-36.0,,,On time,On time
561945,408237,mobile,ended,-36.0,,,On time,On time
556348,323541,mobile,ended,-36.0,,,On time,On time
564941,414219,mobile,ended,-36.0,,,On time,On time
563596,362187,connect,ended,-36.0,,,On time,On time
537101,320350,mobile,ended,-36.0,,,On time,On time
