rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,delay_range,rental_id_join,delay_at_checkout_in_minutes_join,real_delay
568278,351549,connect,ended,355.0,565967.0,510.0,Late,Above 3h late,565967,12.0,498.0
573651,380019,mobile,ended,363.0,568249.0,120.0,Late,Above 3h late,568249,-8.0,128.0
569313,367919,connect,ended,384.0,545720.0,0.0,Late,Above 3h late,545720,8.0,-8.0
554396,402078,mobile,ended,388.0,547517.0,630.0,Late,Above 3h late,547517,67.0,563.0
563577,236059,mobile,ended,397.0,567616.0,90.0,Late,Above 3h late,567616,59.0,31.0
554588,343339,mobile,ended,426.0,552212.0,420.0,Late,Above 3h late,552212,14.0,406.0
559040,273577,mobile,ended,427.0,562925.0,720.0,Late,Above 3h late,562925,29.0,691.0
560031,297105,connect,ended,434.0,558934.0,720.0,Late,Above 3h late,558934,-102.0,822.0
558762,218964,mobile,ended,437.0,557353.0,630.0,Late,Above 3h late,557353,324.0,306.0
542245,383255,mobile,ended,451.0,539006.0,240.0,Late,Above 3h late,539006,94.0,146.0
563382,381754,mobile,ended,463.0,561956.0,120.0,Late,Above 3h late,561956,-151.0,271.0
553447,362187,connect,ended,487.0,548278.0,690.0,Late,Above 3h late,548278,-732.0,1422.0
545022,363918,mobile,ended,489.0,545032.0,60.0,Late,Above 3h late,545032,-549.0,609.0
562717,402083,connect,ended,493.0,561928.0,360.0,Late,Above 3h late,561928,154.0,206.0
548864,396250,mobile,ended,527.0,550060.0,120.0,Late,Above 3h late,550060,123.0,-3.0
550814,339371,mobile,ended,536.0,518660.0,90.0,Late,Above 3h late,518660,32.0,58.0
554279,301181,mobile,ended,572.0,553087.0,60.0,Late,Above 3h late,553087,-87.0,147.0
544946,393126,mobile,ended,584.0,540436.0,90.0,Late,Above 3h late,540436,119.0,-29.0
543359,380813,mobile,ended,594.0,537074.0,0.0,Late,Above 3h late,537074,-1.0,1.0
541646,364890,mobile,ended,621.0,538703.0,210.0,Late,Above 3h late,538703,,
546201,307439,mobile,ended,625.0,545098.0,720.0,Late,Above 3h late,545098,-45.0,765.0
568411,358023,mobile,ended,641.0,564155.0,0.0,Late,Above 3h late,564155,-19.0,19.0
555299,371572,connect,ended,641.0,549796.0,0.0,Late,Above 3h late,549796,-96.0,96.0
568031,394043,mobile,ended,665.0,565470.0,120.0,Late,Above 3h late,565470,15.0,105.0
567140,402308,mobile,ended,687.0,561807.0,0.0,Late,Above 3h late,561807,-3.0,3.0
575497,356190,mobile,ended,702.0,574596.0,30.0,Late,Above 3h late,574596,10.0,20.0
538181,397333,mobile,ended,704.0,540525.0,0.0,Late,Above 3h late,540525,-11.0,11.0
572859,404128,connect,ended,725.0,571634.0,180.0,Late,Above 3h late,571634,12.0,168.0
551081,341630,mobile,ended,731.0,549811.0,690.0,Late,Above 3h late,549811,114.0,576.0
568251,404629,mobile,ended,789.0,565555.0,60.0,Late,Above 3h late,565555,101.0,-41.0
544753,380478,mobile,ended,810.0,526537.0,0.0,Late,Above 3h late,526537,747.0,-747.0
540108,392813,mobile,ended,840.0,540368.0,120.0,Late,Above 3h late,540368,102.0,18.0
567835,409523,mobile,ended,967.0,565046.0,630.0,Late,Above 3h late,565046,,
561806,221830,mobile,ended,967.0,546263.0,600.0,Late,Above 3h late,546263,-21.0,621.0
572088,338940,mobile,ended,1003.0,571451.0,150.0,Late,Above 3h late,571451,,
538178,392368,connect,ended,1064.0,557772.0,720.0,Late,Above 3h late,557772,-61.0,781.0
543793,408983,mobile,ended,1073.0,540001.0,690.0,Late,Above 3h late,540001,675.0,15.0
555821,326578,mobile,ended,1143.0,558583.0,0.0,Late,Above 3h late,558583,3.0,-3.0
568054,293992,mobile,ended,1147.0,562269.0,60.0,Late,Above 3h late,562269,,
546214,386880,mobile,ended,1203.0,536671.0,330.0,Late,Above 3h late,536671,-12.0,342.0
560466,404731,mobile,ended,1250.0,556577.0,0.0,Late,Above 3h late,556577,287.0,-287.0
543008,363761,mobile,ended,1341.0,567693.0,720.0,Late,Above 3h late,567693,114.0,606.0
555280,357875,mobile,ended,1357.0,547287.0,360.0,Late,Above 3h late,547287,-84.0,444.0
542649,248272,mobile,ended,1382.0,542179.0,90.0,Late,Above 3h late,542179,-376.0,466.0
552049,404192,mobile,ended,1392.0,551936.0,150.0,Late,Above 3h late,551936,925.0,-775.0
554359,350456,mobile,ended,1401.0,547316.0,540.0,Late,Above 3h late,547316,16.0,524.0
553523,412539,mobile,ended,1489.0,552169.0,480.0,Late,Above 3h late,552169,-262.0,742.0
545797,371387,mobile,ended,1606.0,546641.0,60.0,Late,Above 3h late,546641,-1005.0,1065.0
555434,385378,mobile,ended,1634.0,553002.0,210.0,Late,Above 3h late,553002,9.0,201.0
549636,336426,mobile,ended,1645.0,549493.0,0.0,Late,Above 3h late,549493,283.0,-283.0
556652,394272,mobile,ended,1800.0,545556.0,720.0,Late,Above 3h late,545556,-8.0,728.0
564699,415572,mobile,ended,2193.0,565228.0,240.0,Late,Above 3h late,565228,4258.0,-4018.0
543560,394875,mobile,ended,2322.0,540428.0,0.0,Late,Above 3h late,540428,6.0,-6.0
559386,395385,mobile,ended,2499.0,556228.0,690.0,Late,Above 3h late,556228,1.0,689.0
544056,289570,mobile,ended,2725.0,534205.0,30.0,Late,Above 3h late,534205,-14.0,44.0
558546,396712,mobile,ended,2733.0,554234.0,420.0,Late,Above 3h late,554234,26.0,394.0
550036,396532,mobile,ended,2943.0,546881.0,0.0,Late,Above 3h late,546881,12.0,-12.0
564327,412869,mobile,ended,3098.0,562932.0,90.0,Late,Above 3h late,562932,105.0,-15.0
545582,382060,mobile,ended,6606.0,544670.0,660.0,Late,Above 3h late,544670,-27.0,687.0
540063,408117,mobile,ended,9787.0,540574.0,90.0,Late,Above 3h late,540574,0.0,90.0
521156,392479,mobile,ended,,537298.0,0.0,Unknown,Unknown,537298,,
525044,349751,mobile,ended,,510607.0,60.0,Unknown,Unknown,510607,-113.0,173.0
542300,307595,mobile,ended,,539897.0,30.0,Unknown,Unknown,539897,,
543768,374169,connect,canceled,,543010.0,210.0,Unknown,Unknown,543010,42.0,168.0
550723,380886,mobile,ended,,545855.0,120.0,Unknown,Unknown,545855,74.0,46.0
564627,341431,mobile,canceled,,552005.0,150.0,Unknown,Unknown,552005,-88.0,238.0
568657,317378,connect,canceled,,566412.0,210.0,Unknown,Unknown,566412,-129.0,339.0
568659,317378,connect,canceled,,566412.0,600.0,Unknown,Unknown,566412,-129.0,729.0
516550,377700,mobile,canceled,,545076.0,720.0,Unknown,Unknown,545076,-35.0,755.0
528088,383110,connect,canceled,,546057.0,150.0,Unknown,Unknown,546057,-86.0,236.0
542320,377924,mobile,canceled,,541053.0,120.0,Unknown,Unknown,541053,-126.0,246.0
539915,314455,mobile,canceled,,533006.0,180.0,Unknown,Unknown,533006,,
543177,212965,connect,ended,,542904.0,240.0,Unknown,Unknown,542904,-21.0,261.0
533570,271621,mobile,canceled,,561375.0,120.0,Unknown,Unknown,561375,25.0,95.0
536722,387431,mobile,canceled,,536764.0,180.0,Unknown,Unknown,536764,58.0,122.0
539151,282893,mobile,canceled,,548646.0,30.0,Unknown,Unknown,548646,201.0,-171.0
546948,402528,connect,canceled,,556249.0,330.0,Unknown,Unknown,556249,-24.0,354.0
528879,307983,connect,canceled,,537437.0,570.0,Unknown,Unknown,537437,-168.0,738.0
549128,367632,connect,canceled,,545710.0,0.0,Unknown,Unknown,545710,-7.0,7.0
549460,345080,connect,canceled,,550757.0,720.0,Unknown,Unknown,550757,-55.0,775.0
549385,311265,mobile,ended,,548736.0,120.0,Unknown,Unknown,548736,-66.0,186.0
553139,297851,mobile,canceled,,547650.0,240.0,Unknown,Unknown,547650,410.0,-170.0
553859,402832,mobile,ended,,536133.0,0.0,Unknown,Unknown,536133,,
552002,338940,mobile,ended,,549387.0,480.0,Unknown,Unknown,549387,,
553101,389521,mobile,ended,,565036.0,390.0,Unknown,Unknown,565036,,
555105,401281,connect,canceled,,549535.0,420.0,Unknown,Unknown,549535,-68.0,488.0
556870,391519,connect,ended,,555600.0,180.0,Unknown,Unknown,555600,-95.0,275.0
559037,349171,connect,canceled,,552392.0,0.0,Unknown,Unknown,552392,46.0,-46.0
559280,405938,mobile,canceled,,561282.0,60.0,Unknown,Unknown,561282,-40.0,100.0
540785,403962,mobile,canceled,,533619.0,120.0,Unknown,Unknown,533619,,
543322,380647,connect,ended,,540701.0,630.0,Unknown,Unknown,540701,-110.0,740.0
543745,359045,connect,canceled,,521852.0,150.0,Unknown,Unknown,521852,650.0,-500.0
543959,330013,mobile,canceled,,540896.0,540.0,Unknown,Unknown,540896,-173.0,713.0
538543,330013,mobile,canceled,,540896.0,600.0,Unknown,Unknown,540896,-173.0,773.0
547368,381754,mobile,ended,,547555.0,270.0,Unknown,Unknown,547555,44.0,226.0
557835,403558,mobile,ended,,554038.0,0.0,Unknown,Unknown,554038,45.0,-45.0
559922,338940,mobile,ended,,556330.0,180.0,Unknown,Unknown,556330,-68.0,248.0
538224,340014,connect,canceled,,534999.0,180.0,Unknown,Unknown,534999,346.0,-166.0
541582,334190,connect,canceled,,539414.0,60.0,Unknown,Unknown,539414,-286.0,346.0
551372,261576,mobile,canceled,,547240.0,210.0,Unknown,Unknown,547240,550.0,-340.0
551958,403265,connect,canceled,,551363.0,0.0,Unknown,Unknown,551363,,
533142,310553,connect,ended,,545223.0,360.0,Unknown,Unknown,545223,-45.0,405.0
543877,294189,mobile,ended,,512773.0,360.0,Unknown,Unknown,512773,136.0,224.0
569366,364783,mobile,canceled,,563995.0,0.0,Unknown,Unknown,563995,,
573135,396755,mobile,canceled,,547901.0,90.0,Unknown,Unknown,547901,1.0,89.0
549001,394380,mobile,canceled,,545839.0,660.0,Unknown,Unknown,545839,28.0,632.0
563362,192643,mobile,ended,,562736.0,270.0,Unknown,Unknown,562736,,
564039,356106,connect,ended,,563781.0,0.0,Unknown,Unknown,563781,90.0,-90.0
568105,351546,connect,canceled,,564144.0,120.0,Unknown,Unknown,564144,210.0,-90.0
568287,410255,connect,ended,,567264.0,30.0,Unknown,Unknown,567264,183.0,-153.0
522860,385774,mobile,ended,,543476.0,60.0,Unknown,Unknown,543476,63.0,-3.0
572248,195977,connect,canceled,,569301.0,180.0,Unknown,Unknown,569301,62.0,118.0
546313,404476,mobile,ended,,540360.0,210.0,Unknown,Unknown,540360,,
546561,346755,connect,canceled,,569802.0,270.0,Unknown,Unknown,569802,92.0,178.0
546930,316449,mobile,canceled,,551866.0,0.0,Unknown,Unknown,551866,153.0,-153.0
548957,382444,mobile,canceled,,541126.0,240.0,Unknown,Unknown,541126,72.0,168.0
540971,409908,mobile,ended,,540186.0,30.0,Unknown,Unknown,540186,,
559527,385178,connect,canceled,,555186.0,330.0,Unknown,Unknown,555186,-301.0,631.0
552131,406551,connect,canceled,,545126.0,60.0,Unknown,Unknown,545126,-46.0,106.0
554994,391519,connect,canceled,,556870.0,660.0,Unknown,Unknown,556870,,
549943,403313,mobile,ended,,539950.0,0.0,Unknown,Unknown,539950,,
550632,308073,connect,ended,,548622.0,720.0,Unknown,Unknown,548622,29.0,691.0
552787,378754,connect,canceled,,549036.0,0.0,Unknown,Unknown,549036,-148.0,148.0
557709,404542,mobile,canceled,,555077.0,180.0,Unknown,Unknown,555077,76.0,104.0
557928,383344,connect,ended,,540817.0,60.0,Unknown,Unknown,540817,105.0,-45.0
558317,380069,mobile,ended,,561985.0,0.0,Unknown,Unknown,561985,,
559934,192643,mobile,ended,,558833.0,630.0,Unknown,Unknown,558833,,
562014,353425,connect,canceled,,550306.0,60.0,Unknown,Unknown,550306,-58.0,118.0
556385,359978,mobile,ended,,554772.0,720.0,Unknown,Unknown,554772,,
559087,383485,mobile,canceled,,559072.0,60.0,Unknown,Unknown,559072,-56.0,116.0
559552,226317,mobile,ended,,550534.0,0.0,Unknown,Unknown,550534,,
564546,384396,connect,canceled,,561260.0,690.0,Unknown,Unknown,561260,-75.0,765.0
561311,200364,mobile,canceled,,509972.0,480.0,Unknown,Unknown,509972,-664.0,1144.0
569030,401542,mobile,ended,,564977.0,480.0,Unknown,Unknown,564977,19.0,461.0
572403,390467,connect,ended,,573546.0,360.0,Unknown,Unknown,573546,-7.0,367.0
550664,327336,mobile,canceled,,546653.0,420.0,Unknown,Unknown,546653,-77.0,497.0
556126,396250,mobile,canceled,,548864.0,510.0,Unknown,Unknown,548864,527.0,-17.0
567806,216701,mobile,canceled,,567644.0,690.0,Unknown,Unknown,567644,-1408.0,2098.0
569293,364670,mobile,canceled,,568767.0,0.0,Unknown,Unknown,568767,-78.0,78.0
572279,311943,mobile,ended,,571616.0,690.0,Unknown,Unknown,571616,,
537210,401673,mobile,canceled,,537250.0,60.0,Unknown,Unknown,537250,-663.0,723.0
540239,409690,mobile,canceled,,539958.0,390.0,Unknown,Unknown,539958,299.0,91.0
559899,375621,connect,canceled,,558588.0,660.0,Unknown,Unknown,558588,41.0,619.0
564075,401387,mobile,canceled,,552061.0,60.0,Unknown,Unknown,552061,240.0,-180.0
542207,368432,mobile,canceled,,556043.0,0.0,Unknown,Unknown,556043,2.0,-2.0
542224,327336,mobile,canceled,,538452.0,0.0,Unknown,Unknown,538452,64.0,-64.0
547640,392718,mobile,ended,,557889.0,720.0,Unknown,Unknown,557889,-54.0,774.0
506546,351168,mobile,ended,,516147.0,480.0,Unknown,Unknown,516147,,
517377,401740,mobile,ended,,528723.0,60.0,Unknown,Unknown,528723,404.0,-344.0
534020,384040,connect,canceled,,550585.0,0.0,Unknown,Unknown,550585,42.0,-42.0
547006,296815,connect,ended,,545330.0,60.0,Unknown,Unknown,545330,-37.0,97.0
543224,298429,connect,canceled,,540453.0,690.0,Unknown,Unknown,540453,39.0,651.0
545590,334190,connect,canceled,,538875.0,120.0,Unknown,Unknown,538875,-875.0,995.0
546877,334190,connect,canceled,,538875.0,450.0,Unknown,Unknown,538875,-875.0,1325.0
528949,383144,connect,canceled,,540254.0,600.0,Unknown,Unknown,540254,75.0,525.0
544748,212965,connect,canceled,,545863.0,150.0,Unknown,Unknown,545863,-1095.0,1245.0
549023,365926,connect,canceled,,550970.0,0.0,Unknown,Unknown,550970,596.0,-596.0
552741,407026,mobile,ended,,551060.0,630.0,Unknown,Unknown,551060,,
539164,364464,connect,canceled,,537569.0,600.0,Unknown,Unknown,537569,,
539018,347847,mobile,canceled,,542866.0,720.0,Unknown,Unknown,542866,-152.0,872.0
545132,379539,mobile,canceled,,527161.0,90.0,Unknown,Unknown,527161,,
542034,280406,mobile,canceled,,540818.0,600.0,Unknown,Unknown,540818,52.0,548.0
535910,330289,mobile,canceled,,535048.0,360.0,Unknown,Unknown,535048,,
535520,374169,connect,canceled,,564202.0,600.0,Unknown,Unknown,564202,,
555973,399912,connect,ended,,553160.0,30.0,Unknown,Unknown,553160,-67.0,97.0
551363,403265,mobile,ended,,549825.0,690.0,Unknown,Unknown,549825,-18.0,708.0
537578,280805,connect,canceled,,534344.0,720.0,Unknown,Unknown,534344,18.0,702.0
536587,404906,mobile,canceled,,539334.0,660.0,Unknown,Unknown,539334,-55.0,715.0
541514,383309,mobile,canceled,,546477.0,30.0,Unknown,Unknown,546477,16.0,14.0
551955,351168,mobile,ended,,538688.0,120.0,Unknown,Unknown,538688,69.0,51.0
554897,412989,mobile,ended,,563395.0,240.0,Unknown,Unknown,563395,,
556882,380479,mobile,canceled,,558724.0,0.0,Unknown,Unknown,558724,13.0,-13.0
534119,392656,mobile,canceled,,554740.0,0.0,Unknown,Unknown,554740,,
560146,275364,connect,canceled,,553244.0,90.0,Unknown,Unknown,553244,-880.0,970.0
560273,275364,connect,canceled,,553244.0,240.0,Unknown,Unknown,553244,-880.0,1120.0
560686,370907,mobile,ended,,526426.0,600.0,Unknown,Unknown,526426,42.0,558.0
560606,402562,connect,ended,,544791.0,630.0,Unknown,Unknown,544791,85.0,545.0
560790,173061,connect,ended,,559663.0,90.0,Unknown,Unknown,559663,-21.0,111.0
558833,192643,mobile,ended,,558823.0,0.0,Unknown,Unknown,558823,,
559702,400709,mobile,ended,,557217.0,300.0,Unknown,Unknown,557217,,
560926,383344,connect,canceled,,560740.0,450.0,Unknown,Unknown,560740,17.0,433.0
543807,340616,connect,canceled,,543796.0,510.0,Unknown,Unknown,543796,17.0,493.0
550833,409598,mobile,canceled,,548670.0,720.0,Unknown,Unknown,548670,,
551674,255757,connect,canceled,,542843.0,690.0,Unknown,Unknown,542843,-231.0,921.0
553409,402654,mobile,ended,,549265.0,570.0,Unknown,Unknown,549265,,
543857,343003,mobile,ended,,563709.0,720.0,Unknown,Unknown,563709,,
545899,295349,mobile,ended,,541564.0,480.0,Unknown,Unknown,541564,,
558504,195467,mobile,ended,,554248.0,450.0,Unknown,Unknown,554248,,
543965,192179,connect,canceled,,526733.0,120.0,Unknown,Unknown,526733,-94.0,214.0
546592,296967,connect,canceled,,545025.0,240.0,Unknown,Unknown,545025,415.0,-175.0
563644,192643,mobile,ended,,563362.0,180.0,Unknown,Unknown,563362,,
564480,415326,mobile,ended,,562579.0,600.0,Unknown,Unknown,562579,,
562896,376677,connect,canceled,,563347.0,600.0,Unknown,Unknown,563347,-212.0,812.0
558219,376677,connect,canceled,,563347.0,660.0,Unknown,Unknown,563347,-212.0,872.0
563305,406554,connect,canceled,,561185.0,150.0,Unknown,Unknown,561185,-5.0,155.0
567702,330679,mobile,ended,,549583.0,0.0,Unknown,Unknown,549583,39.0,-39.0
546958,405005,connect,canceled,,546959.0,570.0,Unknown,Unknown,546959,38.0,532.0
551143,390467,connect,canceled,,548851.0,60.0,Unknown,Unknown,548851,-16.0,76.0
551116,390467,connect,canceled,,548851.0,0.0,Unknown,Unknown,548851,-16.0,16.0
549387,338940,mobile,ended,,548303.0,60.0,Unknown,Unknown,548303,-101.0,161.0
550302,411454,mobile,ended,,546923.0,480.0,Unknown,Unknown,546923,,
560221,364652,connect,canceled,,551511.0,60.0,Unknown,Unknown,551511,-81.0,141.0
560640,410939,connect,canceled,,548152.0,60.0,Unknown,Unknown,548152,,
560369,410939,connect,canceled,,548152.0,0.0,Unknown,Unknown,548152,,
550534,226317,mobile,ended,,544324.0,0.0,Unknown,Unknown,544324,,
561749,304775,connect,canceled,,558858.0,510.0,Unknown,Unknown,558858,18.0,492.0
562760,348462,mobile,ended,,562721.0,0.0,Unknown,Unknown,562721,11.0,-11.0
559276,403270,mobile,ended,,559235.0,480.0,Unknown,Unknown,559235,-635.0,1115.0
540312,223640,mobile,ended,,541480.0,60.0,Unknown,Unknown,541480,,
568111,205041,mobile,canceled,,564302.0,390.0,Unknown,Unknown,564302,41.0,349.0
569087,193097,connect,canceled,,566731.0,0.0,Unknown,Unknown,566731,252.0,-252.0
569260,371572,connect,canceled,,554835.0,0.0,Unknown,Unknown,554835,-11.0,11.0
572423,225617,mobile,ended,,570969.0,660.0,Unknown,Unknown,570969,,
569032,360474,connect,canceled,,565633.0,0.0,Unknown,Unknown,565633,,
570357,336886,mobile,canceled,,567161.0,690.0,Unknown,Unknown,567161,-29.0,719.0
557592,398586,connect,canceled,,557631.0,240.0,Unknown,Unknown,557631,-38.0,278.0
558052,400078,mobile,ended,,561330.0,60.0,Unknown,Unknown,561330,,
548079,364890,mobile,canceled,,547164.0,450.0,Unknown,Unknown,547164,597.0,-147.0
563330,414410,mobile,canceled,,563358.0,60.0,Unknown,Unknown,563358,15.0,45.0
539530,279800,mobile,canceled,,540451.0,0.0,Unknown,Unknown,540451,-19.0,19.0
541437,314456,connect,canceled,,546501.0,0.0,Unknown,Unknown,546501,-210.0,210.0
567979,347873,connect,canceled,,543790.0,30.0,Unknown,Unknown,543790,-200.0,230.0
533898,301301,connect,canceled,,557078.0,360.0,Unknown,Unknown,557078,104.0,256.0
557430,376311,connect,canceled,,549853.0,240.0,Unknown,Unknown,549853,-162.0,402.0
530845,373889,mobile,canceled,,536992.0,0.0,Unknown,Unknown,536992,1.0,-1.0
531468,397636,mobile,canceled,,538819.0,90.0,Unknown,Unknown,538819,30.0,60.0
536440,392633,mobile,canceled,,553304.0,600.0,Unknown,Unknown,553304,49.0,551.0
547628,324940,mobile,canceled,,552763.0,120.0,Unknown,Unknown,552763,-5.0,125.0
549066,409663,mobile,canceled,,544279.0,600.0,Unknown,Unknown,544279,,
562464,281955,mobile,ended,,565027.0,720.0,Unknown,Unknown,565027,-55.0,775.0
552106,389836,mobile,canceled,,538942.0,330.0,Unknown,Unknown,538942,142.0,188.0
558692,338969,connect,ended,,552161.0,660.0,Unknown,Unknown,552161,-3.0,663.0
557935,338969,connect,canceled,,552161.0,360.0,Unknown,Unknown,552161,-3.0,363.0
556983,338969,connect,canceled,,552161.0,600.0,Unknown,Unknown,552161,-3.0,603.0
543940,348526,connect,canceled,,512216.0,60.0,Unknown,Unknown,512216,-39.0,99.0
537183,406984,mobile,canceled,,538569.0,60.0,Unknown,Unknown,538569,-15.0,75.0
539083,204293,mobile,canceled,,540497.0,420.0,Unknown,Unknown,540497,-4.0,424.0
540416,368724,mobile,canceled,,538062.0,270.0,Unknown,Unknown,538062,72.0,198.0
536763,363431,mobile,canceled,,523920.0,690.0,Unknown,Unknown,523920,-25.0,715.0
560412,336349,connect,canceled,,568759.0,630.0,Unknown,Unknown,568759,1466.0,-836.0
551063,365796,mobile,canceled,,547713.0,120.0,Unknown,Unknown,547713,,
551531,382633,mobile,ended,,544304.0,540.0,Unknown,Unknown,544304,,
552380,412021,mobile,canceled,,549184.0,150.0,Unknown,Unknown,549184,7.0,143.0
567257,370416,connect,ended,,563114.0,0.0,Unknown,Unknown,563114,0.0,0.0
570917,411523,mobile,canceled,,568349.0,600.0,Unknown,Unknown,568349,-4.0,604.0
572052,402392,mobile,ended,,563280.0,60.0,Unknown,Unknown,563280,,
560213,412226,mobile,ended,,558523.0,480.0,Unknown,Unknown,558523,,
560214,362339,connect,canceled,,557201.0,30.0,Unknown,Unknown,557201,-390.0,420.0
570491,338969,connect,canceled,,569446.0,60.0,Unknown,Unknown,569446,-143.0,203.0
570900,385523,connect,canceled,,565984.0,690.0,Unknown,Unknown,565984,124.0,566.0
562379,337768,mobile,ended,,563752.0,690.0,Unknown,Unknown,563752,,
562555,380662,mobile,canceled,,567954.0,30.0,Unknown,Unknown,567954,77.0,-47.0
536171,392368,connect,canceled,,515799.0,600.0,Unknown,Unknown,515799,-151.0,751.0
564260,245154,connect,canceled,,561694.0,420.0,Unknown,Unknown,561694,-47.0,467.0
566956,403558,mobile,ended,,563099.0,120.0,Unknown,Unknown,563099,,
570098,410702,mobile,canceled,,562806.0,150.0,Unknown,Unknown,562806,16.0,134.0
572707,241021,connect,canceled,,574151.0,0.0,Unknown,Unknown,574151,3.0,-3.0
541911,348294,connect,canceled,,544326.0,720.0,Unknown,Unknown,544326,-62.0,782.0
543781,342154,connect,canceled,,537496.0,240.0,Unknown,Unknown,537496,47.0,193.0
547103,392656,mobile,ended,,542106.0,450.0,Unknown,Unknown,542106,,
549328,373864,connect,canceled,,550704.0,120.0,Unknown,Unknown,550704,-2.0,122.0
543223,376311,connect,canceled,,560879.0,600.0,Unknown,Unknown,560879,21.0,579.0
544190,275062,mobile,ended,,542797.0,690.0,Unknown,Unknown,542797,-73.0,763.0
547520,312078,connect,canceled,,547273.0,60.0,Unknown,Unknown,547273,32.0,28.0
543433,317572,connect,canceled,,535647.0,660.0,Unknown,Unknown,535647,-89.0,749.0
543760,307595,mobile,ended,,542300.0,480.0,Unknown,Unknown,542300,,
544699,384193,connect,canceled,,529134.0,0.0,Unknown,Unknown,529134,22.0,-22.0
569353,414801,mobile,canceled,,560812.0,510.0,Unknown,Unknown,560812,,
552885,377591,connect,canceled,,551334.0,420.0,Unknown,Unknown,551334,32.0,388.0
552624,216576,connect,canceled,,523194.0,630.0,Unknown,Unknown,523194,-163.0,793.0
548490,342719,mobile,ended,,546060.0,60.0,Unknown,Unknown,546060,59.0,1.0
548521,310219,connect,ended,,545345.0,120.0,Unknown,Unknown,545345,-55.0,175.0
546707,335276,connect,canceled,,545768.0,0.0,Unknown,Unknown,545768,-27.0,27.0
550255,350873,connect,canceled,,559401.0,240.0,Unknown,Unknown,559401,-84.0,324.0
550683,411846,mobile,canceled,,548701.0,180.0,Unknown,Unknown,548701,,
564244,377594,mobile,canceled,,562153.0,180.0,Unknown,Unknown,562153,50.0,130.0
564980,341037,connect,canceled,,562653.0,510.0,Unknown,Unknown,562653,158.0,352.0
563709,343003,mobile,ended,,561739.0,660.0,Unknown,Unknown,561739,,
550005,392368,connect,canceled,,544853.0,90.0,Unknown,Unknown,544853,-14.0,104.0
550335,364199,mobile,canceled,,515060.0,60.0,Unknown,Unknown,515060,452.0,-392.0
556230,387976,mobile,canceled,,553955.0,720.0,Unknown,Unknown,553955,885.0,-165.0
539705,406161,mobile,canceled,,559887.0,0.0,Unknown,Unknown,559887,5.0,-5.0
542573,402679,mobile,ended,,542341.0,0.0,Unknown,Unknown,542341,,
562011,282433,mobile,canceled,,557920.0,210.0,Unknown,Unknown,557920,7.0,203.0
564664,361789,mobile,canceled,,564691.0,600.0,Unknown,Unknown,564691,-97.0,697.0
565046,409523,mobile,ended,,559547.0,0.0,Unknown,Unknown,559547,,
565885,379092,mobile,canceled,,563199.0,330.0,Unknown,Unknown,563199,4.0,326.0
568190,381787,connect,canceled,,529051.0,60.0,Unknown,Unknown,529051,-272.0,332.0
550109,373927,mobile,canceled,,552732.0,420.0,Unknown,Unknown,552732,186.0,234.0
551166,342699,connect,canceled,,548950.0,60.0,Unknown,Unknown,548950,98.0,-38.0
551922,380001,mobile,ended,,540803.0,120.0,Unknown,Unknown,540803,51.0,69.0
555079,388895,mobile,canceled,,552415.0,720.0,Unknown,Unknown,552415,-91.0,811.0
554861,343003,mobile,ended,,539919.0,60.0,Unknown,Unknown,539919,,
555556,407607,mobile,canceled,,558491.0,720.0,Unknown,Unknown,558491,25.0,695.0
560038,407607,connect,canceled,,558491.0,690.0,Unknown,Unknown,558491,25.0,665.0
527873,394217,mobile,canceled,,539939.0,420.0,Unknown,Unknown,539939,75.0,345.0
568519,295783,connect,canceled,,561162.0,600.0,Unknown,Unknown,561162,74.0,526.0
568778,344254,connect,ended,,566711.0,60.0,Unknown,Unknown,566711,37.0,23.0
569287,393723,connect,ended,,563129.0,0.0,Unknown,Unknown,563129,-72.0,72.0
543886,392718,mobile,ended,,538485.0,660.0,Unknown,Unknown,538485,,
543564,381583,mobile,ended,,535821.0,60.0,Unknown,Unknown,535821,-10.0,70.0
544867,385423,mobile,canceled,,543882.0,90.0,Unknown,Unknown,543882,14.0,76.0
545656,223204,mobile,ended,,540032.0,360.0,Unknown,Unknown,540032,,
560094,397466,mobile,ended,,564099.0,60.0,Unknown,Unknown,564099,,
561044,372809,connect,canceled,,557343.0,690.0,Unknown,Unknown,557343,104.0,586.0
562480,173061,connect,ended,,560790.0,690.0,Unknown,Unknown,560790,,
546141,386722,mobile,canceled,,544832.0,210.0,Unknown,Unknown,544832,53.0,157.0
548152,410939,connect,ended,,557055.0,0.0,Unknown,Unknown,557055,-20.0,20.0
560305,195467,mobile,ended,,558504.0,720.0,Unknown,Unknown,558504,,
557246,413139,mobile,canceled,,553934.0,120.0,Unknown,Unknown,553934,-61.0,181.0
560537,308181,connect,canceled,,559632.0,90.0,Unknown,Unknown,559632,33.0,57.0
550972,360981,mobile,canceled,,548903.0,60.0,Unknown,Unknown,548903,221.0,-161.0
547428,160062,mobile,canceled,,573462.0,540.0,Unknown,Unknown,573462,-88.0,628.0
548101,390590,connect,canceled,,545833.0,210.0,Unknown,Unknown,545833,46.0,164.0
567389,397217,connect,canceled,,564542.0,0.0,Unknown,Unknown,564542,-97.0,97.0
